symbol,direction,entry_ts,exit_ts,entry_price,exit_price,qty,gross_pnl,fees,funding,net_pnl,r_multiple,exit_reason,bars_held,is_cascade
ETH-USDT-SWAP,-1,2025-01-20 15:15:00+00:00,2025-01-26 00:30:00+00:00,3337.602604899387,3318.83,72.81447004286302,817.9873327501865,102.06360993182597,-23.324819949890088,739.2485427682507,0.7833302356946079,signal,517,False
SOL-USDT-SWAP,1,2025-01-18 00:45:00+00:00,2025-01-26 00:45:00+00:00,252.00230416850422,256.07,188.9074292863241,3630.96393817083,113.92429051751523,-0.9080884580486309,3517.947736111363,3.862968675847801,signal,768,False
ETH-USDT-SWAP,1,2025-01-26 00:30:00+00:00,2025-01-26 23:15:00+00:00,3328.2613533510566,3250.8019681755873,118.42907672268842,-763.8456928354248,46.553538382643985,5.052912344137825,-815.4521435622065,-1.0438684636398903,stop,91,False
BTC-USDT-SWAP,1,2025-01-27 00:30:00+00:00,2025-01-27 01:00:00+00:00,102841.19152208747,101538.86735463802,25.857039373385703,-336.7424727465217,18.44580993237435,0.0,-355.18828267889603,-1.0759214297382582,stop,2,False
SOL-USDT-SWAP,-1,2025-01-26 00:45:00+00:00,2025-01-28 00:30:00+00:00,238.57436211169693,235.66130363962154,128.30251994547842,1427.8133247310113,55.902858637135566,-2.5619640373028463,1374.4724301311787,1.4394862464571743,signal,191,False
ETH-USDT-SWAP,-1,2025-01-28 00:30:00+00:00,2025-01-30 00:30:00+00:00,3143.1802156915264,3102.883234851915,135.00963748987215,869.5894952275395,90.6162853800604,-7.925909425926641,786.8991192734057,0.8197219751439059,signal,192,False
SOL-USDT-SWAP,-1,2025-01-30 00:45:00+00:00,2025-01-30 03:45:00+00:00,231.34302438919607,240.4752301034226,160.86960427829686,-1458.7062501619778,26.780595675305037,0.0,-1485.4868458372828,-1.5413133027961536,stop,12,False
BTC-USDT-SWAP,1,2025-01-28 01:15:00+00:00,2025-02-01 00:30:00+00:00,103183.9778371161,102223.99079221893,41.4111658934952,139.42764393648446,76.30547780072337,22.1127950326457,41.00937110311539,0.06131400187820324,signal,381,False
ETH-USDT-SWAP,1,2025-02-01 00:45:00+00:00,2025-02-01 19:15:00+00:00,3305.00341392522,3218.227378344934,128.2644239102153,-1132.1585820600517,40.94512511494223,5.521010985326471,-1178.6247181603203,-1.2313141840376494,stop,74,False
BTC-USDT-SWAP,1,2025-02-02 00:30:00+00:00,2025-02-02 03:15:00+00:00,101145.29999999999,99645.90306534294,15.489684137660387,-232.25184914813946,10.850835318488237,0.0,-243.1026844666277,-1.0646389691219706,stop,11,False
SOL-USDT-SWAP,-1,2025-01-31 04:15:00+00:00,2025-02-04 00:30:00+00:00,208.82246724431747,216.29511885554416,137.7454525722211,1590.8916209921936,59.58288462909521,6.562182769138816,1524.7465535939596,1.6105639445309687,signal,369,False
BTC-USDT-SWAP,1,2025-02-04 00:45:00+00:00,2025-02-04 05:30:00+00:00,101379.20700316339,98370.06377637922,35.989571547564026,-1082.0278553939188,28.42544166386857,0.0,-1110.4532970577873,-1.155751287071151,stop,19,False
BTC-USDT-SWAP,1,2025-02-05 05:45:00+00:00,2025-02-06 00:30:00+00:00,97804.22635869308,96611.554276175,22.13973485143699,-178.22968011941364,15.205382649902973,1.5602158456195998,-194.99527861493624,-0.31288674617002366,signal,75,False
SOL-USDT-SWAP,1,2025-02-06 00:45:00+00:00,2025-02-06 23:30:00+00:00,197.89920159251113,187.54284784757633,123.30904338756518,-1094.7544281612195,29.120543014008867,1.356567250640056,-1125.2315384258684,-1.187993014276885,stop,91,False
BTC-USDT-SWAP,1,2025-02-07 00:30:00+00:00,2025-02-09 00:30:00+00:00,96637.76843084561,96371.13181632642,28.08054868752902,-96.94824491359373,22.652238649586025,2.613458190946594,-122.21394175412634,-0.363081539171705,signal,192,False
SOL-USDT-SWAP,1,2025-02-09 01:00:00+00:00,2025-02-09 21:45:00+00:00,199.26666053854902,193.75260032677772,233.38180781851864,-1007.7285205153639,81.48275093581474,-6.834161164550342,-1082.3771102866283,-1.1564471172129773,stop,83,False
SOL-USDT-SWAP,1,2025-02-10 22:00:00+00:00,2025-02-12 00:30:00+00:00,198.09353834385698,197.17456067215699,236.6639493720339,-101.54593958728913,85.90696572154359,-22.72997659419056,-164.72292871464217,-0.177670855274321,signal,106,False
BTC-USDT-SWAP,1,2025-02-12 00:45:00+00:00,2025-02-12 13:30:00+00:00,95931.06712529033,94383.6294699407,33.623971714861064,-518.4336655790695,22.319867580390866,1.5873167839687305,-542.3408499434291,-1.0636568905757358,stop,51,False
BTC-USDT-SWAP,1,2025-02-13 13:45:00+00:00,2025-02-14 00:30:00+00:00,96018.5051248995,96843.54141409537,65.40778321968388,520.102826187074,79.39492139378387,2.1367685453874237,438.5711362479027,0.46929088667729224,signal,43,False
ETH-USDT-SWAP,-1,2025-02-03 00:30:00+00:00,2025-02-15 00:30:00+00:00,2715.000865522601,2712.1800000000003,87.74498956952323,2303.561583452004,152.47544383011868,-0.9648335688221377,2152.0509731907073,2.2456905436568224,signal,1152,False
SOL-USDT-SWAP,1,2025-02-14 00:45:00+00:00,2025-02-15 00:30:00+00:00,198.64148518723178,197.13095665208638,156.80830186558907,505.33129302166327,48.87755338779759,4.888702483824303,451.56503715004135,0.48927481962997216,signal,95,False
BTC-USDT-SWAP,-1,2025-02-15 00:45:00+00:00,2025-02-16 00:30:00+00:00,97413.20000000001,97734.06491218474,38.46927225011649,-123.83876209416702,26.293823761932423,-3.8915618849034557,-146.24102397119597,-0.23960697796852595,signal,95,False
ETH-USDT-SWAP,1,2025-02-15 00:30:00+00:00,2025-02-17 05:00:00+00:00,2693.8653622467255,2636.8244438359757,211.62404462755123,-1015.9369539232603,164.23999179275842,9.856868015577202,-1190.033813731596,-1.2646342781268567,stop,210,False
ETH-USDT-SWAP,1,2025-02-18 05:15:00+00:00,2025-02-18 17:15:00+00:00,2682.595740929158,2626.9608766053566,226.72398541670188,-1119.2545300701845,94.43238923468365,2.0663871256911497,-1215.7533064305592,-1.2841081931220781,stop,48,False
ETH-USDT-SWAP,1,2025-02-19 17:30:00+00:00,2025-02-21 00:30:00+00:00,2728.156467292548,2737.7258271139312,144.81354497919062,601.4732506315228,77.23995837546344,4.334453053394414,519.8988392026649,0.5557153200815396,signal,124,False
BTC-USDT-SWAP,1,2025-02-21 00:45:00+00:00,2025-02-21 17:45:00+00:00,98227.22693787394,96889.3859751304,80.77376757349684,-647.9451858482489,152.82067792841616,1.596156391236061,-802.3620201679012,-0.8526308788139525,stop,68,False
ETH-USDT-SWAP,1,2025-02-22 00:45:00+00:00,2025-02-24 22:00:00+00:00,2654.1624543819753,2590.65778398542,208.57355078105635,-970.4193054526373,134.65770514453877,4.200031499454592,-1109.2770420966306,-1.1879599781026997,stop,277,False
ETH-USDT-SWAP,-1,2025-02-25 00:30:00+00:00,2025-02-26 00:30:00+00:00,2476.3183526417943,2483.94,110.63719059141997,535.7528507569237,51.85863764095493,-0.7930942271002401,484.68730734306905,0.5211172216405102,signal,96,False
SOL-USDT-SWAP,-1,2025-02-16 00:45:00+00:00,2025-02-26 00:30:00+00:00,169.18108413473902,143.63162368802554,267.0860155667326,2867.223363374416,84.31873563425711,8.60281692818152,2774.301810811977,3.0160603946615248,signal,959,False
ETH-USDT-SWAP,1,2025-02-26 00:30:00+00:00,2025-02-26 14:15:00+00:00,2473.218295249486,2372.1160517558237,124.7822907351568,-1223.9744958009017,38.57970420876944,1.268392196026736,-1263.822592205698,-1.3534993866498428,stop,55,False
SOL-USDT-SWAP,-1,2025-02-27 00:30:00+00:00,2025-02-28 00:30:00+00:00,138.01676942376486,137.00109234325734,191.56705313465824,170.57143335341436,45.12208478037262,-5.187210307268378,130.63655888031013,0.14171377467408,signal,96,False
ETH-USDT-SWAP,1,2025-02-28 00:45:00+00:00,2025-02-28 01:30:00+00:00,2306.561536644143,2210.0154046724033,83.04490492149863,-801.766435013158,13.007489627927326,0.0,-814.7739246410853,-1.0376632498648257,stop,3,False
SOL-USDT-SWAP,1,2025-03-01 00:30:00+00:00,2025-03-01 11:00:00+00:00,143.85411504215753,139.45874788697273,311.7403184381651,-1553.9770158516458,57.4335296115846,3.7009315573678316,-1615.1114770205982,-1.7602731601227253,stop,42,False
BTC-USDT-SWAP,-1,2025-02-26 00:45:00+00:00,2025-03-02 00:30:00+00:00,85058.80613822593,85999.7268821616,59.77652712965094,1143.6719720410088,124.04986021366334,-7.934849430693464,1027.5569612580389,1.099363880922686,signal,383,False
ETH-USDT-SWAP,-1,2025-03-02 00:30:00+00:00,2025-03-02 15:30:00+00:00,2234.046732187453,2291.9590611614444,233.3444425957057,-967.2836783142174,80.1560755865005,-1.8081855992069127,-1045.6315683015112,-1.1501948626448066,stop,60,False
SOL-USDT-SWAP,1,2025-03-02 11:15:00+00:00,2025-03-04 01:30:00+00:00,142.79992247584093,138.02315263390338,358.5714680797632,1664.3962670189794,88.24926268260018,-2.17802279297396,1578.3250271293532,1.770067759393582,stop,153,False
SOL-USDT-SWAP,1,2025-03-05 01:45:00+00:00,2025-03-06 00:30:00+00:00,143.1948920752631,145.13278285990293,131.3334186506657,341.29949394157074,30.311151657831417,-1.8813224420455221,312.86966472578484,0.34173714189469273,signal,91,False
BTC-USDT-SWAP,1,2025-03-06 00:45:00+00:00,2025-03-07 00:15:00+00:00,89792.28109581933,87048.27512959836,49.42677785890623,-518.3300526794648,73.47403498479693,2.6124626408371077,-594.4165503050988,-0.6422096281490977,stop,94,False
ETH-USDT-SWAP,-1,2025-03-03 16:00:00+00:00,2025-03-09 00:30:00+00:00,2188.886227246908,2208.3435302196403,117.39454807982625,1246.218737740358,85.58143303934115,-4.231836108422366,1164.8691408094392,1.2524075255144957,signal,514,False
BTC-USDT-SWAP,1,2025-03-08 00:30:00+00:00,2025-03-09 14:00:00+00:00,86200.93124156455,83103.83568879846,32.04011526897629,-989.7608535581456,43.87908585857369,0.4949902617494253,-1034.1349296784688,-1.1160833144123508,stop,150,False
BTC-USDT-SWAP,-1,2025-03-10 00:30:00+00:00,2025-03-10 09:15:00+00:00,80604.85131717248,82834.78394317548,32.58218404016543,-735.0022374244039,19.284145399435417,-0.34823744323896705,-753.9381453806003,-1.0358113048870257,stop,35,False
BTC-USDT-SWAP,1,2025-03-11 00:30:00+00:00,2025-03-11 08:30:00+00:00,77314.09999999999,80947.51395029316,14.528820227956201,516.548898199564,8.12125306900338,0.36685637894998196,508.0607887516106,1.1897247287449404,signal,32,False
SOL-USDT-SWAP,-1,2025-03-09 00:45:00+00:00,2025-03-12 00:30:00+00:00,126.02089997676967,125.59026422319661,253.58051252701466,1458.6315224970456,50.74003956742196,0.36983341201678044,1407.5216495176069,1.5510619932525744,signal,287,False
BTC-USDT-SWAP,1,2025-03-12 00:45:00+00:00,2025-03-14 00:30:00+00:00,82746.11137093915,81261.96720540195,40.83125941880839,-294.848496317986,74.58106902006553,6.426353057624009,-375.85591839567553,-0.4057852739375438,signal,191,False
SOL-USDT-SWAP,1,2025-03-14 00:45:00+00:00,2025-03-17 00:30:00+00:00,128.5681001264191,126.84548082670102,213.68756396039092,631.9324480439318,50.81243502730766,2.9797306241744517,578.1402823924498,0.6354973288233864,signal,287,False
BTC-USDT-SWAP,1,2025-03-17 00:45:00+00:00,2025-03-18 13:30:00+00:00,83315.51336928901,81475.65850509121,58.21502442450967,-856.0011519454237,61.64239240160781,4.338222460082515,-921.981766807114,-1.6310942493949898,stop,147,False
ETH-USDT-SWAP,-1,2025-03-11 08:45:00+00:00,2025-03-19 01:00:00+00:00,1912.22767798911,1945.5900000000001,157.21808840721133,394.3209797350914,175.78562646721838,-10.435691194053248,228.97104446192625,0.26071559454611265,signal,737,False
BTC-USDT-SWAP,-1,2025-03-19 00:30:00+00:00,2025-03-19 14:00:00+00:00,82900.16116101558,84398.54072227418,59.66942687399695,-873.8343346747531,40.86890968942665,-2.9509968090973264,-911.7522475550825,-1.0577148686667406,stop,54,False
SOL-USDT-SWAP,-1,2025-03-20 00:30:00+00:00,2025-03-24 08:15:00+00:00,134.66332582871033,139.68591820502877,304.40839728232294,-787.1052961539211,83.54884026876744,-4.800966913374918,-865.8531695093136,-0.9576462932435035,stop,415,False
ETH-USDT-SWAP,1,2025-03-19 01:00:00+00:00,2025-03-26 00:30:00+00:00,2051.000011173044,2071.4,228.6540408724651,2088.283031909699,192.30368818682373,11.721832855490048,1884.257510867385,2.2131764168676917,signal,670,False
SOL-USDT-SWAP,1,2025-03-25 00:30:00+00:00,2025-03-26 18:00:00+00:00,139.93791323560285,137.6340143390594,606.0688815547148,-952.7829601896798,147.54146480233203,-10.728084821568196,-1089.5963401704435,-1.4616315444478571,stop,166,False
SOL-USDT-SWAP,1,2025-03-27 18:15:00+00:00,2025-03-28 04:30:00+00:00,137.54167977259854,133.90384925159904,345.54224611832154,-1146.2331700915092,59.0835288581969,-0.9151743965992211,-1204.4015245531068,-1.339203125824405,stop,41,False
BTC-USDT-SWAP,-1,2025-03-29 00:30:00+00:00,2025-03-30 00:30:00+00:00,83304.61245385864,82626.61678238408,47.041157191644,841.7321516525503,57.23071922178411,-3.624457239937093,788.1258896707034,1.2686457786323824,signal,96,False
BTC-USDT-SWAP,1,2025-03-30 00:30:00+00:00,2025-03-30 16:30:00+00:00,82651.67497411536,82629.87150514395,23.63873374986998,-5.154063978387444,31.47803814442171,0.9713685574202705,-37.60347068022942,-0.13810940600424212,signal,64,False
SOL-USDT-SWAP,-1,2025-03-30 16:45:00+00:00,2025-03-31 00:30:00+00:00,124.60830670162838,124.22,231.49827223253394,89.19823295079897,18.81051700802962,6.587954868772679,63.79976107399667,0.08627084943816125,signal,31,False
SOL-USDT-SWAP,1,2025-03-31 00:30:00+00:00,2025-03-31 08:30:00+00:00,124.61262383548974,126.09070186697608,363.5735830158519,656.2709072886728,48.137945965400434,-0.17204673174764182,608.30500805502,0.6436154015834399,signal,32,False
BTC-USDT-SWAP,-1,2025-03-31 08:45:00+00:00,2025-03-31 14:00:00+00:00,82048.65382951575,83397.38032749789,66.54001483952094,-837.9493409805028,48.01006770402377,0.0,-885.9594086845266,-1.0670546602102096,stop,21,False
ETH-USDT-SWAP,-1,2025-03-26 00:30:00+00:00,2025-04-02 00:30:00+00:00,1886.5583449880298,1898.9717925603038,210.47430528953268,2010.042992074483,101.50762329143713,-5.249516521344571,1913.7848853043904,2.1604291602640746,signal,672,False
SOL-USDT-SWAP,-1,2025-04-02 00:45:00+00:00,2025-04-02 15:30:00+00:00,127.8036526945619,130.5470274309784,641.304059142567,-1457.700966576251,83.08848585129441,2.6447131440633007,-1543.4341655716084,-1.6953153603479278,stop,59,False
BTC-USDT-SWAP,1,2025-04-01 00:30:00+00:00,2025-04-03 00:30:00+00:00,83694.43372007602,83021.85485599283,64.76917344291827,682.8993978149316,105.18619089985424,5.212152465880589,572.5010544491968,0.8042463307518342,signal,192,False
ETH-USDT-SWAP,-1,2025-04-03 00:30:00+00:00,2025-04-04 00:30:00+00:00,1801.3119346546484,1821.0744961663077,256.5239754167711,120.00426545880151,67.55838514454173,-3.4253270380180307,55.871207352277814,0.06111855751371017,signal,96,False
SOL-USDT-SWAP,-1,2025-04-03 16:00:00+00:00,2025-04-04 09:30:00+00:00,117.57620468374033,119.60688740163626,837.5210972050821,-1770.3205898717217,117.1057180888196,17.304951780713747,-1904.7312597412551,-2.111469556411321,stop,70,False
ETH-USDT-SWAP,-1,2025-04-05 00:30:00+00:00,2025-04-06 00:30:00+00:00,1804.9016762812867,1809.027497238685,172.86917230298016,186.55086614531615,44.38318409825733,-2.00471462481434,144.17239667187314,0.15944019227642048,signal,96,False
BTC-USDT-SWAP,1,2025-04-04 00:45:00+00:00,2025-04-06 17:30:00+00:00,82782.57979326944,81464.41112867447,90.13417158702549,-298.9064215028749,296.1675145211615,13.789711131541832,-608.8636471555782,-0.6666658814171322,stop,259,False
SOL-USDT-SWAP,-1,2025-04-06 00:45:00+00:00,2025-04-08 00:30:00+00:00,109.10597487911024,106.79700351767032,282.36477859808474,1699.382423710948,42.71942833320613,-0.713680070926074,1657.3766754486678,1.8794098706003037,signal,191,False
BTC-USDT-SWAP,1,2025-04-08 00:45:00+00:00,2025-04-08 19:30:00+00:00,79247.03040485283,76397.04025856507,40.15108357813778,-1003.7854642721902,47.44463832576261,1.8096686812746303,-1053.0397712792274,-1.1435794854702346,stop,75,False
BTC-USDT-SWAP,-1,2025-04-09 00:30:00+00:00,2025-04-09 17:15:00+00:00,76954.89909602072,79219.08646606331,48.46520391946038,-803.1601949293257,67.76923071507665,-1.7491906783362636,-869.1802349660661,-0.94541033229298,stop,67,False
ETH-USDT-SWAP,-1,2025-04-07 00:30:00+00:00,2025-04-09 18:00:00+00:00,1601.0800743576374,1644.6545634434917,375.2150975376366,625.4833829887657,168.13075232270316,1.4513105859987672,455.9013200800637,0.5031583757124227,stop,262,False
SOL-USDT-SWAP,1,2025-04-10 00:30:00+00:00,2025-04-10 15:15:00+00:00,114.8417670564743,111.75077952774843,403.3270467544718,-1412.3888430143727,58.13255329120822,3.4433733969973557,-1473.9647697025785,-1.6770513782359202,stop,59,False
ETH-USDT-SWAP,-1,2025-04-10 18:15:00+00:00,2025-04-11 17:30:00+00:00,1554.840147179819,1591.3393162785196,312.4387903008762,-1542.6616238382126,82.21684641266322,2.3977389622680167,-1627.2762092131438,-1.855154366777329,stop,93,False
SOL-USDT-SWAP,1,2025-04-11 15:30:00+00:00,2025-04-12 00:30:00+00:00,119.73400452728474,121.37596593733763,176.1952663824237,420.79681607656585,22.142111910892336,2.685809871363245,395.9688942943103,0.4640936574094852,signal,36,False
BTC-USDT-SWAP,1,2025-04-12 00:30:00+00:00,2025-04-13 00:30:00+00:00,84082.78661414629,85066.37543647857,59.762129162892634,664.5429520802186,62.579936117214125,3.768314063544595,598.1947018994598,0.6909610512152089,signal,96,False
SOL-USDT-SWAP,1,2025-04-13 01:00:00+00:00,2025-04-13 07:30:00+00:00,131.59017042242186,128.10116644239292,363.03659335696346,-1248.307585774744,46.33682929610567,0.0,-1294.6444150708496,-1.5185980324753288,stop,26,False
ETH-USDT-SWAP,-1,2025-04-12 18:00:00+00:00,2025-04-14 11:00:00+00:00,1630.6947259317426,1688.7633342529627,199.38787545509066,-421.43959213814514,91.76431807571434,-6.836988749234122,-506.3669214646253,-0.582332906589634,stop,164,False
SOL-USDT-SWAP,1,2025-04-14 07:45:00+00:00,2025-04-15 22:45:00+00:00,129.90208536866703,126.22929529627375,313.8086145952051,-521.6092377025415,131.6763065549519,-8.796294342304474,-644.4892499151889,-0.7596946791359235,stop,156,False
SOL-USDT-SWAP,1,2025-04-16 23:00:00+00:00,2025-04-22 00:30:00+00:00,136.86135523207804,136.58460752707276,281.7018467346825,1109.533499155326,90.93270318071455,-11.107112117855888,1029.7079080924673,1.2254234686101688,signal,486,False
ETH-USDT-SWAP,-1,2025-04-15 11:15:00+00:00,2025-04-22 14:45:00+00:00,1625.0410262680443,1680.0353791529312,225.39956354283515,-45.79129328435283,193.67535431799124,-10.358628351160965,-229.1080192511831,-0.28413707223862744,stop,686,False
ETH-USDT-SWAP,-1,2025-04-23 15:00:00+00:00,2025-04-24 00:30:00+00:00,1788.1128385891866,1786.1507201847967,96.52236068482746,16.7933922895768,12.241338445388234,-3.4093898501754287,7.961443694363996,0.013268352738958999,signal,38,False
SOL-USDT-SWAP,-1,2025-04-24 01:00:00+00:00,2025-04-25 07:45:00+00:00,149.3859845151388,154.99210808516082,152.6813852252502,-657.5923327287223,27.517601056631317,-4.98883552440233,-680.1210982609513,-1.0114307809546874,stop,123,False
BTC-USDT-SWAP,1,2025-04-22 00:45:00+00:00,2025-04-29 00:30:00+00:00,93759.6991724617,94999.8693649034,57.90446211984442,2035.4683292621005,93.52491252827133,-2.7320397867498096,1944.6754565205788,2.681875953839451,signal,671,False
ETH-USDT-SWAP,1,2025-04-29 00:45:00+00:00,2025-04-30 13:15:00+00:00,1788.1422173325604,1756.5205601589062,442.5314271670945,-1025.8649583929246,159.37406078067892,-1.4812295493605219,-1183.757789624243,-1.3521115826280568,stop,146,False
BTC-USDT-SWAP,1,2025-05-01 00:30:00+00:00,2025-05-05 00:30:00+00:00,95158.95791059665,94665.17444838052,64.32721927109937,510.5261049581646,152.02748682309874,-6.380270051123631,364.87888818618944,0.42042937629287525,signal,384,False
ETH-USDT-SWAP,1,2025-05-05 01:00:00+00:00,2025-05-05 01:30:00+00:00,1810.8650764014096,1784.8279004140495,482.90599589230055,-1257.350840039923,60.58475680021472,0.0,-1317.9355968401378,-1.5016425003808618,stop,2,False
ETH-USDT-SWAP,1,2025-05-06 01:45:00+00:00,2025-05-06 11:30:00+00:00,1795.107771342044,1771.9013952560717,566.9088954994917,-1346.422991767597,126.96362687014428,-0.8806204079341586,-1472.5059982298071,-1.7009633860099178,stop,39,False
BTC-USDT-SWAP,1,2025-05-07 00:30:00+00:00,2025-05-07 18:00:00+00:00,96671.76531669582,95955.54947244895,181.45084226063452,-1054.16978644736,387.7479214041866,1.1707997636595464,-1443.088507615206,-1.6979412418239181,stop,70,False
SOL-USDT-SWAP,-1,2025-04-26 08:00:00+00:00,2025-05-08 12:30:00+00:00,152.77806738900284,155.55490902484777,597.5868978715924,378.818360901651,384.671170966413,11.051637250885527,-16.904447315647552,-0.021641209432510713,stop,1170,False
BTC-USDT-SWAP,1,2025-05-08 18:15:00+00:00,2025-05-10 00:30:00+00:00,102669.2774173621,102854.5720500532,62.403772767151615,821.788585425967,91.18529236772864,8.402420172104094,722.2008728861342,0.8834975363405932,signal,121,False
SOL-USDT-SWAP,1,2025-05-10 00:45:00+00:00,2025-05-12 00:30:00+00:00,171.89693363133554,174.90699190349886,193.5769380040858,818.3247073564708,94.19966849123803,10.18116248250591,713.9438763827268,0.8675108288844341,signal,191,False
BTC-USDT-SWAP,-1,2025-05-12 00:45:00+00:00,2025-05-12 07:00:00+00:00,104297.90000000001,105747.13882779842,24.05563567311349,-348.623612448487,17.73697779332001,0.0,-366.360590241807,-1.069491268633375,stop,25,False
BTC-USDT-SWAP,-1,2025-05-13 07:15:00+00:00,2025-05-13 19:15:00+00:00,102677.0095953394,104457.84152103566,41.85289915640587,-741.9542651030298,30.704929957142774,-7.402989511884149,-765.2562055482884,-1.0428555201173366,stop,48,False
SOL-USDT-SWAP,1,2025-05-14 00:30:00+00:00,2025-05-14 15:00:00+00:00,181.79796250402407,176.0004498370921,162.4103954927226,-877.9365449671009,33.86614476385609,2.7003040540399437,-914.502993784997,-1.1032707463724303,stop,58,False
BTC-USDT-SWAP,-1,2025-05-15 00:30:00+00:00,2025-05-17 00:30:00+00:00,102870.06257439445,103300.59440641421,33.14294384476506,178.52379290660227,43.29635963668208,-7.965872518440677,143.19330578836087,0.3121299222952604,signal,192,False
